brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date,city_encoded,state_encoded
80935.0,for_sale,299000.0,3.0,2.0,0.35,920059.0,North Canaan,Connecticut,6018.0,1620.0,2011-08-23,58,3
56478.0,for_sale,1390000.0,14.0,15.0,2.4,1252543.0,Great Barrington,Massachusetts,1230.0,10302.0,2009-06-12,57,2
22611.0,for_sale,539000.0,5.0,4.0,2.06,156628.0,Suffield,Connecticut,6078.0,3323.0,2018-07-02,59,3
94681.0,for_sale,839000.0,9.0,9.0,1.0,1437625.0,Sheffield,Massachusetts,1257.0,5358.0,2001-05-01,60,2
33937.0,for_sale,699000.0,3.0,3.0,2.0,1121894.0,Monterey,Massachusetts,1230.0,2482.0,2002-01-07,61,2
33714.0,for_sale,221000.0,4.0,2.0,0.32,731702.0,Windsor Locks,Connecticut,6096.0,1735.0,2014-03-03,62,3
69831.0,for_sale,735000.0,3.0,3.0,0.12,1638389.0,Winchester,Connecticut,6098.0,838.0,2010-01-27,55,3
29997.0,for_sale,175000.0,3.0,2.0,0.19,1382878.0,Winchester,Connecticut,6098.0,2005.0,2007-07-19,55,3
77236.0,for_sale,165000.0,4.0,1.0,0.28,1136295.0,Enfield,Connecticut,6082.0,1152.0,2003-04-17,36,3
10571.0,for_sale,140000.0,3.0,1.0,0.21,439965.0,Winchester,Connecticut,6098.0,1595.0,2007-10-17,55,3
43035.0,for_sale,449797.0,5.0,3.0,0.19,1193254.0,Great Barrington,Massachusetts,1230.0,2173.0,2004-08-04,57,2
51868.0,for_sale,270000.0,5.0,3.0,0.12,1499905.0,Enfield,Connecticut,6082.0,3117.0,2014-07-01,36,3
71672.0,for_sale,389000.0,3.0,2.0,1.26,76221.0,Barkhamsted,Connecticut,6063.0,1584.0,2002-07-24,56,3
33503.0,for_sale,294900.0,5.0,3.0,0.3,1446997.0,Enfield,Connecticut,6082.0,1772.0,2005-08-15,36,3
107912.0,for_sale,425000.0,3.0,3.0,1.0,1121656.0,Norfolk,Connecticut,6058.0,2925.0,1988-04-14,63,3
107912.0,for_sale,799000.0,4.0,4.0,9.3,1188130.0,Granville,Massachusetts,1034.0,3164.0,1997-12-16,41,2
107953.0,for_sale,699900.0,4.0,4.0,1.56,1447810.0,Suffield,Connecticut,6078.0,3275.0,2002-10-17,59,3
54746.0,for_sale,1095000.0,5.0,3.0,46.28,1645298.0,Colebrook,Connecticut,6021.0,3307.0,2000-12-05,64,3
10549.0,for_sale,399000.0,5.0,3.0,1.97,867485.0,North Canaan,Connecticut,6018.0,3058.0,2001-10-01,58,3
107909.0,for_sale,169900.0,2.0,1.0,0.16,1645332.0,Winchester,Connecticut,6098.0,500.0,2017-10-16,55,3
19428.0,for_sale,485000.0,4.0,3.0,1.34,211939.0,Granby,Connecticut,6060.0,2967.0,2002-12-02,5,3
42778.0,for_sale,279000.0,3.0,1.0,0.14,92072.0,Winchester,Connecticut,6098.0,1170.0,2021-04-29,55,3
69833.0,for_sale,225000.0,3.0,2.0,0.23,1447080.0,Winchester,Connecticut,6098.0,1346.0,2008-07-28,55,3
38668.0,for_sale,575000.0,3.0,2.0,4.1,601481.0,Sheffield,Massachusetts,1222.0,1900.0,2003-06-23,60,2
8147.0,for_sale,869000.0,6.0,6.0,0.76,1685684.0,Longmeadow,Massachusetts,1106.0,3902.0,1986-06-01,33,2
58796.0,for_sale,239999.0,4.0,2.0,0.1,1499921.0,Springfield,Massachusetts,1104.0,2160.0,1988-03-02,24,2
107508.0,for_sale,2100000.0,3.0,3.0,5.2,653155.0,Great Barrington,Massachusetts,1230.0,2900.0,2006-05-11,57,2
10580.0,for_sale,749999.0,4.0,3.0,1.2,1213466.0,Suffield,Connecticut,6078.0,3590.0,2014-05-30,59,3
22611.0,for_sale,174900.0,6.0,4.0,0.19,733354.0,Enfield,Connecticut,6082.0,1664.0,2002-12-31,36,3
107912.0,for_sale,493000.0,3.0,3.0,6.92,1745499.0,Barkhamsted,Connecticut,6063.0,2462.0,2022-01-04,56,3
58797.0,for_sale,189900.0,3.0,1.0,0.06,1053359.0,Enfield,Connecticut,6082.0,1209.0,2021-08-05,36,3
15520.0,for_sale,299900.0,4.0,6.0,4.13,47487.0,Winchester,Connecticut,6098.0,3448.0,2001-12-18,55,3
18229.0,for_sale,189900.0,2.0,1.0,1.02,512360.0,Enfield,Connecticut,6082.0,1212.0,2000-08-30,36,3
33714.0,for_sale,154500.0,3.0,1.0,0.11,1653126.0,Winchester,Connecticut,6098.0,1156.0,2006-03-17,55,3
10582.0,for_sale,550000.0,4.0,4.0,2.41,243472.0,Granby,Connecticut,6060.0,3394.0,2000-06-07,5,3
33714.0,for_sale,357500.0,4.0,3.0,6.67,508314.0,Granby,Connecticut,6035.0,2166.0,2003-06-13,5,3
32014.0,for_sale,1745000.0,6.0,6.0,40.1,634634.0,Norfolk,Connecticut,6058.0,7268.0,1994-01-25,63,3
3357.0,for_sale,245900.0,3.0,1.0,0.8,1359659.0,Windsor Locks,Connecticut,6096.0,1256.0,2010-06-02,62,3
84383.0,for_sale,349000.0,1.0,1.0,2.23,1245661.0,Sandisfield,Massachusetts,1255.0,5104.0,2008-12-12,65,2
100419.0,for_sale,649900.0,4.0,4.0,2.31,733783.0,Canton,Connecticut,6019.0,2652.0,2019-05-09,66,3
22611.0,for_sale,475000.0,4.0,3.0,0.69,329638.0,Simsbury,Connecticut,6070.0,2126.0,2015-06-30,67,3
10858.0,for_sale,3250000.0,7.0,7.0,24.35,1510847.0,New Marlborough,Massachusetts,1259.0,6200.0,2004-11-12,68,2
1687.0,for_sale,729000.0,4.0,4.0,1.3,325931.0,Sheffield,Massachusetts,1257.0,5005.0,2000-10-17,60,2
98727.0,for_sale,649000.0,4.0,3.0,0.87,1667848.0,Longmeadow,Massachusetts,1106.0,2501.0,1979-12-01,33,2
8147.0,for_sale,250000.0,6.0,2.0,0.1,792899.0,Springfield,Massachusetts,1109.0,1728.0,2004-01-07,24,2
40227.0,for_sale,229000.0,10.0,5.0,0.19,106752.0,Pittsfield,Massachusetts,1201.0,4260.0,2002-02-11,51,2
96714.0,for_sale,124900.0,3.0,1.0,0.31,1761444.0,Pittsfield,Massachusetts,1201.0,1892.0,2002-06-07,51,2
53570.0,for_sale,109900.0,6.0,2.0,0.57,482540.0,Hinsdale,Massachusetts,1235.0,2979.0,1993-06-01,69,2
4006.0,for_sale,224900.0,3.0,1.0,0.21,747304.0,Pittsfield,Massachusetts,1201.0,1746.0,1987-07-24,51,2
37594.0,for_sale,254900.0,7.0,4.0,0.4,1104872.0,Adams,Massachusetts,1220.0,2992.0,2007-07-24,48,2
94681.0,for_sale,169900.0,2.0,1.0,0.22,517458.0,Pittsfield,Massachusetts,1201.0,1175.0,1999-06-30,51,2
54145.0,for_sale,149900.0,5.0,3.0,0.1,654271.0,Pittsfield,Massachusetts,1201.0,2027.0,2008-01-18,51,2
65919.0,for_sale,264999.0,2.0,2.0,0.24,458554.0,Pittsfield,Massachusetts,1201.0,1044.0,1991-06-21,51,2
107912.0,for_sale,649000.0,4.0,3.0,62.0,1394769.0,Plainfield,Massachusetts,1070.0,2650.0,2014-02-10,70,2
4563.0,for_sale,395000.0,4.0,1.0,0.3,561374.0,Adams,Massachusetts,1220.0,1360.0,1990-12-26,48,2
48460.0,for_sale,289000.0,8.0,2.0,0.22,846862.0,Pittsfield,Massachusetts,1201.0,3278.0,1999-01-29,51,2
74001.0,for_sale,289900.0,3.0,2.0,0.17,807761.0,Dalton,Massachusetts,1226.0,1376.0,1987-07-16,71,2
11836.0,for_sale,239000.0,20.0,18.0,0.71,279126.0,Pittsfield,Massachusetts,1201.0,15096.0,2010-11-17,51,2
96714.0,for_sale,239900.0,3.0,2.0,0.2,785619.0,Pittsfield,Massachusetts,1201.0,1572.0,2011-01-07,51,2
41392.0,for_sale,539900.0,8.0,8.0,0.23,927875.0,Pittsfield,Massachusetts,1201.0,6120.0,1989-03-02,51,2
11836.0,for_sale,184900.0,12.0,4.0,0.22,143472.0,Pittsfield,Massachusetts,1201.0,4200.0,1993-02-04,51,2
94287.0,for_sale,185000.0,3.0,1.0,0.24,1725459.0,Lanesborough,Massachusetts,1237.0,875.0,2006-10-20,72,2
22188.0,for_sale,750000.0,4.0,1.0,46.0,381513.0,Worthington,Massachusetts,1098.0,2180.0,1996-10-22,50,2
41392.0,for_sale,299999.0,3.0,2.0,0.23,1556673.0,Pittsfield,Massachusetts,1201.0,1362.0,2005-12-21,51,2
4006.0,for_sale,459900.0,3.0,2.0,0.75,1267812.0,Pittsfield,Massachusetts,1201.0,2190.0,2004-12-17,51,2
10859.0,for_sale,999000.0,4.0,4.0,196.1,14677.0,Lanesborough,Massachusetts,1237.0,3396.0,1999-06-16,72,2
4006.0,for_sale,975000.0,5.0,4.0,58.0,1307170.0,Savoy,Massachusetts,1256.0,4685.0,1995-10-17,44,2
4006.0,for_sale,224900.0,2.0,2.0,0.18,197286.0,Pittsfield,Massachusetts,1201.0,1094.0,2007-09-05,51,2
4006.0,for_sale,80000.0,2.0,1.0,0.34,1336545.0,Pittsfield,Massachusetts,1201.0,791.0,2006-09-01,51,2
69377.0,for_sale,99000.0,2.0,1.0,0.36,597183.0,Adams,Massachusetts,1220.0,1032.0,2005-06-29,48,2
10198.0,for_sale,110000.0,3.0,2.0,0.11,1139171.0,Pittsfield,Massachusetts,1201.0,1122.0,2001-07-12,51,2
54145.0,for_sale,119900.0,4.0,2.0,0.06,562256.0,Pittsfield,Massachusetts,1201.0,1872.0,1981-01-01,51,2
99007.0,for_sale,250000.0,3.0,2.0,0.3,1350423.0,Pittsfield,Massachusetts,1201.0,1260.0,1999-01-29,51,2
69377.0,for_sale,369900.0,8.0,7.0,0.13,1645259.0,Adams,Massachusetts,1220.0,9516.0,1988-07-06,48,2
11836.0,for_sale,99900.0,2.0,1.0,0.02,14658.0,Adams,Massachusetts,1220.0,640.0,1988-11-04,48,2
11836.0,for_sale,279900.0,4.0,2.0,0.36,131665.0,Pittsfield,Massachusetts,1201.0,1610.0,2008-10-22,51,2
8936.0,for_sale,299900.0,3.0,2.0,0.46,787575.0,Pittsfield,Massachusetts,1201.0,1536.0,2005-09-12,51,2
41392.0,for_sale,229900.0,3.0,1.0,0.18,1169144.0,Pittsfield,Massachusetts,1201.0,1080.0,2006-01-20,51,2
32105.0,for_sale,475000.0,10.0,4.0,0.13,1273121.0,Pittsfield,Massachusetts,1201.0,3736.0,2013-10-01,51,2
74001.0,for_sale,169000.0,8.0,4.0,0.24,562267.0,Pittsfield,Massachusetts,1201.0,3344.0,1992-04-30,51,2
99007.0,for_sale,269000.0,4.0,1.0,0.77,507995.0,Pittsfield,Massachusetts,1201.0,1644.0,2010-02-03,51,2
65658.0,for_sale,199900.0,3.0,1.0,0.25,1500169.0,Adams,Massachusetts,1220.0,1105.0,1992-10-29,48,2
69377.0,for_sale,139900.0,1.0,1.0,0.25,956233.0,Adams,Massachusetts,1220.0,766.0,2006-06-09,48,2
94287.0,for_sale,275000.0,4.0,2.0,0.2,269698.0,Adams,Massachusetts,1220.0,1846.0,2009-10-02,48,2
7915.0,for_sale,209000.0,6.0,2.0,0.12,1794179.0,Pittsfield,Massachusetts,1201.0,2664.0,1980-04-01,51,2
67832.0,for_sale,189900.0,2.0,1.0,0.12,1314796.0,Pittsfield,Massachusetts,1201.0,841.0,1997-10-31,51,2
3357.0,for_sale,159900.0,3.0,2.0,0.23,1245552.0,Dalton,Massachusetts,1226.0,1452.0,2001-07-06,71,2
10198.0,for_sale,214900.0,3.0,1.0,0.14,1708200.0,Dalton,Massachusetts,1226.0,1522.0,2005-10-11,71,2
38155.0,for_sale,249900.0,3.0,2.0,0.16,955343.0,Pittsfield,Massachusetts,1201.0,1809.0,2017-11-08,51,2
55379.0,for_sale,170000.0,3.0,1.0,0.21,1136491.0,Adams,Massachusetts,1220.0,1632.0,2008-05-07,48,2
41392.0,for_sale,265000.0,3.0,3.0,0.17,1244920.0,Pittsfield,Massachusetts,1201.0,1326.0,2007-03-29,51,2
10859.0,for_sale,219900.0,2.0,1.0,0.39,15653.0,Pittsfield,Massachusetts,1201.0,720.0,2006-12-29,51,2
95102.0,for_sale,339900.0,3.0,2.0,6.53,1086582.0,Colebrook,Connecticut,6021.0,2532.0,2016-05-13,64,3
32905.0,for_sale,179900.0,3.0,2.0,0.37,821741.0,Windsor Locks,Connecticut,6096.0,1440.0,1998-02-25,62,3
37775.0,for_sale,24900.0,7.0,3.0,0.24,174347.0,Springfield,Massachusetts,1105.0,3727.0,2006-12-28,24,2
19427.0,for_sale,499900.0,3.0,3.0,0.76,1759248.0,Enfield,Connecticut,6082.0,2142.0,2013-05-30,36,3
77281.0,for_sale,299000.0,3.0,1.0,10.75,497028.0,Sandisfield,Massachusetts,1255.0,1056.0,2008-03-11,65,2
46215.0,for_sale,875000.0,13.0,12.0,2.62,1539877.0,Norfolk,Connecticut,6058.0,5988.0,2017-08-30,63,3
90615.0,for_sale,254900.0,3.0,2.0,0.55,114616.0,East Granby,Connecticut,6026.0,1470.0,1998-09-01,73,3
77236.0,for_sale,280000.0,2.0,3.0,0.58,196423.0,Suffield,Connecticut,6078.0,1902.0,1994-05-05,59,3
22611.0,for_sale,199900.0,4.0,2.0,0.17,596158.0,Enfield,Connecticut,6082.0,1655.0,2020-12-28,36,3
107912.0,for_sale,475000.0,3.0,2.0,0.2,1668897.0,Great Barrington,Massachusetts,1230.0,1424.0,2003-05-08,57,2
37036.0,for_sale,249900.0,6.0,2.0,0.13,794607.0,Springfield,Massachusetts,1108.0,2580.0,2009-08-14,24,2
58797.0,for_sale,300000.0,4.0,2.0,1.39,1304741.0,Suffield,Connecticut,6078.0,1482.0,2003-07-25,59,3
22611.0,for_sale,189000.0,2.0,1.0,0.43,427291.0,Winchester,Connecticut,6098.0,720.0,2019-08-30,55,3
23735.0,for_sale,558000.0,4.0,4.0,0.73,1470592.0,Windsor,Connecticut,6095.0,3434.0,1999-08-02,74,3
88573.0,for_sale,250000.0,3.0,1.0,0.62,331736.0,Granby,Connecticut,6035.0,1040.0,2021-12-29,5,3
51868.0,for_sale,400000.0,4.0,3.0,0.57,14766.0,Simsbury,Connecticut,6070.0,2022.0,1995-05-31,67,3
22611.0,for_sale,625000.0,3.0,3.0,2.17,1428390.0,Granby,Connecticut,6060.0,2457.0,2021-04-05,5,3
44941.0,for_sale,259900.0,6.0,2.0,0.11,1609610.0,Springfield,Massachusetts,1104.0,2016.0,2006-11-21,24,2
33714.0,for_sale,310000.0,3.0,3.0,0.62,1822373.0,Suffield,Connecticut,6078.0,1461.0,2008-04-08,59,3
71852.0,for_sale,199919.0,4.0,1.0,0.1,332715.0,Springfield,Massachusetts,1107.0,1410.0,1989-03-10,24,2
48733.0,for_sale,670000.0,5.0,3.0,1.66,821940.0,Westfield,Massachusetts,1085.0,4296.0,2010-06-02,43,2
22611.0,for_sale,495000.0,3.0,3.0,1.0,1784816.0,Enfield,Connecticut,6082.0,2010.0,2022-01-06,36,3
37036.0,for_sale,159900.0,4.0,2.0,0.11,325234.0,Springfield,Massachusetts,1109.0,1525.0,1991-10-23,24,2
82008.0,for_sale,375000.0,4.0,3.0,1.14,1010526.0,Granby,Connecticut,6060.0,2203.0,1993-03-29,5,3
22611.0,for_sale,219900.0,3.0,2.0,0.12,1446921.0,Simsbury,Connecticut,6081.0,1416.0,2019-02-25,67,3
63737.0,for_sale,369900.0,3.0,3.0,0.79,14852.0,East Windsor,Connecticut,6016.0,1885.0,1999-01-25,29,3
51868.0,for_sale,275000.0,3.0,2.0,0.78,563049.0,Simsbury,Connecticut,6070.0,1260.0,2015-04-01,67,3
100419.0,for_sale,539900.0,3.0,4.0,3.75,1511054.0,Barkhamsted,Connecticut,6063.0,3482.0,2017-12-12,56,3
22611.0,for_sale,395000.0,3.0,3.0,0.91,1207401.0,Simsbury,Connecticut,6070.0,1875.0,2005-06-20,67,3
33714.0,for_sale,225000.0,3.0,1.0,0.32,1500032.0,Enfield,Connecticut,6082.0,1576.0,1990-09-27,36,3
81254.0,for_sale,224900.0,3.0,2.0,0.12,654335.0,Enfield,Connecticut,6082.0,1504.0,2003-01-16,36,3
22789.0,for_sale,324900.0,3.0,2.0,0.8,388588.0,Granby,Connecticut,6035.0,1574.0,1999-11-22,5,3
22611.0,for_sale,409000.0,4.0,3.0,0.57,917466.0,Simsbury,Connecticut,6070.0,2304.0,1994-01-31,67,3
107912.0,for_sale,569000.0,4.0,3.0,2.11,793729.0,Barkhamsted,Connecticut,6063.0,2626.0,2022-01-04,56,3
8147.0,for_sale,295000.0,3.0,2.0,0.17,848518.0,Longmeadow,Massachusetts,1106.0,2038.0,1978-03-01,33,2
22611.0,for_sale,274900.0,3.0,2.0,0.29,1106191.0,Enfield,Connecticut,6082.0,1587.0,2015-07-01,36,3
51868.0,for_sale,290000.0,3.0,2.0,0.12,562724.0,Enfield,Connecticut,6082.0,1479.0,2016-07-12,36,3
19427.0,for_sale,249900.0,3.0,2.0,0.22,14569.0,Enfield,Connecticut,6082.0,1428.0,2019-07-29,36,3
19427.0,for_sale,395000.0,4.0,3.0,0.46,1437659.0,Windsor,Connecticut,6095.0,1784.0,2014-12-17,74,3
10556.0,for_sale,499900.0,3.0,3.0,1.03,1505377.0,Windsor,Connecticut,6095.0,1955.0,2006-04-20,74,3
22611.0,for_sale,799000.0,4.0,5.0,1.53,331741.0,Simsbury,Connecticut,6070.0,4715.0,2000-08-21,67,3
108008.0,for_sale,260000.0,3.0,1.0,0.28,269378.0,Enfield,Connecticut,6082.0,968.0,2018-06-18,36,3
41600.0,for_sale,290000.0,3.0,2.0,0.29,438243.0,Enfield,Connecticut,6082.0,1008.0,2009-11-24,36,3
106869.0,for_sale,249500.0,5.0,2.0,0.28,361124.0,Winchester,Connecticut,6098.0,2500.0,2020-11-06,55,3
32905.0,for_sale,269900.0,3.0,1.0,0.35,1137925.0,Windsor Locks,Connecticut,6096.0,996.0,2021-12-03,62,3
33503.0,for_sale,339999.0,3.0,2.0,0.56,601182.0,Enfield,Connecticut,6082.0,1480.0,2016-04-01,36,3
101640.0,for_sale,195000.0,6.0,2.0,0.24,308231.0,Enfield,Connecticut,6082.0,2296.0,2005-08-01,36,3
33714.0,for_sale,1350000.0,5.0,4.0,3.4,1136850.0,Suffield,Connecticut,6078.0,3927.0,2014-11-24,59,3
33714.0,for_sale,295000.0,3.0,2.0,0.14,1170154.0,Enfield,Connecticut,6082.0,1456.0,2020-08-27,36,3
91793.0,for_sale,178200.0,3.0,1.0,0.25,532181.0,Winchester,Connecticut,6098.0,1594.0,2004-05-13,55,3
10587.0,for_sale,269900.0,4.0,2.0,0.14,131866.0,Springfield,Massachusetts,1109.0,1648.0,1979-11-20,24,2
8147.0,for_sale,339900.0,4.0,2.0,0.41,17406.0,Simsbury,Connecticut,6081.0,1609.0,2017-05-17,67,3
53016.0,for_sale,279000.0,6.0,3.0,0.17,1616305.0,Springfield,Massachusetts,1108.0,3056.0,2002-08-29,24,2
63737.0,for_sale,279900.0,3.0,2.0,0.48,733443.0,East Granby,Connecticut,6026.0,1470.0,2019-04-30,73,3
60207.0,for_sale,269900.0,5.0,4.0,0.34,524566.0,Winchester,Connecticut,6098.0,2526.0,2006-08-31,55,3
58484.0,for_sale,249500.0,3.0,3.0,2.7,624994.0,Barkhamsted,Connecticut,6063.0,1434.0,2015-02-25,56,3
22611.0,for_sale,979900.0,4.0,3.0,4.52,1628789.0,Suffield,Connecticut,6078.0,3589.0,2006-11-01,59,3
108002.0,for_sale,1175000.0,5.0,4.0,8.12,186519.0,Winchester,Connecticut,6098.0,3075.0,2001-05-31,55,3
8147.0,for_sale,225000.0,2.0,2.0,0.11,1336387.0,Springfield,Massachusetts,1104.0,1224.0,2002-07-30,24,2
71852.0,for_sale,235000.0,3.0,1.0,0.11,601370.0,Westfield,Massachusetts,1085.0,1248.0,1998-10-30,43,2
108015.0,for_sale,227000.0,3.0,1.0,0.15,426890.0,Springfield,Massachusetts,1104.0,1080.0,2005-05-27,24,2
15366.0,for_sale,200000.0,3.0,1.0,0.29,523533.0,Enfield,Connecticut,6082.0,1008.0,1984-09-17,36,3
9009.0,for_sale,324900.0,3.0,2.0,0.41,732528.0,Enfield,Connecticut,6082.0,1200.0,1989-12-04,36,3
10859.0,for_sale,129900.0,4.0,2.0,0.2,1629557.0,Pittsfield,Massachusetts,1201.0,1712.0,2009-06-25,51,2
21049.0,for_sale,279500.0,9.0,3.0,0.2,116173.0,Enfield,Connecticut,6082.0,2928.0,2013-01-28,36,3
87412.0,for_sale,200000.0,3.0,1.0,0.3,794221.0,Lanesborough,Massachusetts,1237.0,1750.0,2002-11-27,72,2
10198.0,for_sale,115000.0,3.0,1.0,0.13,916791.0,Adams,Massachusetts,1220.0,1642.0,2000-06-30,48,2
11836.0,for_sale,249900.0,2.0,1.0,0.22,981443.0,Hinsdale,Massachusetts,1235.0,706.0,1997-03-28,69,2
56478.0,for_sale,1395000.0,4.0,5.0,25.99,862910.0,Dalton,Massachusetts,1226.0,4179.0,1993-05-28,71,2
94287.0,for_sale,259000.0,8.0,3.0,0.13,1052603.0,Pittsfield,Massachusetts,1201.0,2996.0,2007-05-15,51,2
10859.0,for_sale,169900.0,6.0,2.0,0.13,1313168.0,Pittsfield,Massachusetts,1201.0,2060.0,1996-12-03,51,2
69377.0,for_sale,784900.0,6.0,3.0,0.17,160171.0,Pittsfield,Massachusetts,1201.0,2592.0,2006-01-04,51,2
69377.0,for_sale,784900.0,6.0,2.0,0.08,562653.0,Pittsfield,Massachusetts,1201.0,2554.0,2000-05-15,51,2
7915.0,for_sale,230000.0,8.0,4.0,0.2,195333.0,Pittsfield,Massachusetts,1201.0,3904.0,2005-05-20,51,2
107953.0,for_sale,199900.0,2.0,1.0,5.95,867533.0,Colebrook,Connecticut,6021.0,952.0,2021-02-09,64,3
8147.0,for_sale,199900.0,4.0,2.0,0.12,1708274.0,Springfield,Massachusetts,1104.0,1600.0,2007-11-05,24,2
43497.0,for_sale,209900.0,4.0,2.0,0.26,1732901.0,Windsor Locks,Connecticut,6096.0,2320.0,2006-12-28,62,3
51868.0,for_sale,350000.0,4.0,2.0,0.92,596402.0,Granby,Connecticut,6060.0,1982.0,2000-07-17,5,3
69831.0,for_sale,349900.0,3.0,2.0,2.59,439687.0,Winchester,Connecticut,6098.0,1606.0,2017-10-27,55,3
33255.0,for_sale,295000.0,3.0,2.0,0.34,1668379.0,East Granby,Connecticut,6026.0,1512.0,2016-07-28,73,3
9009.0,for_sale,335000.0,3.0,3.0,0.48,1339785.0,Windsor Locks,Connecticut,6096.0,1708.0,2018-03-23,62,3
80325.0,for_sale,260000.0,4.0,2.0,0.25,14573.0,Enfield,Connecticut,6082.0,1464.0,2009-07-01,36,3
33714.0,for_sale,729900.0,4.0,5.0,2.03,1669622.0,Granby,Connecticut,6035.0,3992.0,2018-04-30,5,3
5934.0,for_sale,209000.0,2.0,2.0,0.11,1087443.0,Springfield,Massachusetts,1104.0,1240.0,2002-06-03,24,2
107912.0,for_sale,680000.0,4.0,2.0,27.13,581326.0,Winchester,Connecticut,6098.0,2033.0,2010-05-21,55,3
22611.0,for_sale,280000.0,4.0,1.0,0.29,986466.0,Enfield,Connecticut,6082.0,1512.0,2019-12-23,36,3
10277.0,for_sale,715000.0,7.0,7.0,1.0,915744.0,Great Barrington,Massachusetts,1230.0,3684.0,2008-01-24,57,2
10858.0,for_sale,649000.0,3.0,3.0,0.19,10603.0,Great Barrington,Massachusetts,1230.0,1876.0,2012-11-01,57,2
107912.0,for_sale,169000.0,3.0,2.0,0.26,699114.0,Winchester,Connecticut,6098.0,1654.0,2009-12-18,55,3
10556.0,for_sale,475000.0,4.0,3.0,1.4,1757307.0,East Granby,Connecticut,6026.0,4250.0,2010-12-13,73,3
44941.0,for_sale,179900.0,5.0,2.0,0.11,1511606.0,Springfield,Massachusetts,1109.0,1892.0,2001-06-21,24,2
43035.0,for_sale,565000.0,4.0,3.0,1.74,458603.0,Great Barrington,Massachusetts,1230.0,2073.0,2006-08-02,57,2
26367.0,for_sale,359800.0,3.0,2.0,0.35,1049914.0,Suffield,Connecticut,6078.0,1864.0,2021-12-01,59,3
58796.0,for_sale,725000.0,5.0,4.0,0.5,927898.0,West Springfield,Massachusetts,1089.0,5694.0,1987-05-15,21,2
15366.0,for_sale,345000.0,3.0,3.0,0.64,1830220.0,Suffield,Connecticut,6078.0,1481.0,2013-10-11,59,3
77236.0,for_sale,139900.0,2.0,1.0,0.11,1395742.0,Springfield,Massachusetts,1104.0,944.0,2004-07-06,24,2
53016.0,for_sale,339900.0,3.0,3.0,0.4,1448524.0,Longmeadow,Massachusetts,1106.0,2397.0,1999-07-30,33,2
22611.0,for_sale,440000.0,10.0,4.0,1.09,684522.0,East Windsor,Connecticut,6088.0,4816.0,2019-07-23,29,3
19427.0,for_sale,209000.0,3.0,2.0,0.12,1309080.0,Enfield,Connecticut,6082.0,1056.0,2009-03-17,36,3
22611.0,for_sale,375000.0,3.0,3.0,1.03,51077.0,Suffield,Connecticut,6078.0,1310.0,2017-12-18,59,3
33505.0,for_sale,250000.0,6.0,3.0,0.15,1486476.0,Springfield,Massachusetts,1109.0,3696.0,1982-12-20,24,2
71852.0,for_sale,250000.0,4.0,2.0,0.11,763800.0,Springfield,Massachusetts,1108.0,1806.0,1998-10-30,24,2
20619.0,for_sale,349900.0,4.0,2.0,0.24,436831.0,West Springfield,Massachusetts,1089.0,2002.0,2019-01-02,21,2
67833.0,for_sale,284900.0,4.0,2.0,0.3,919848.0,Enfield,Connecticut,6082.0,1819.0,2018-12-20,36,3
44953.0,for_sale,329000.0,3.0,2.0,0.46,1759118.0,Enfield,Connecticut,6082.0,1469.0,2007-04-04,36,3
22611.0,for_sale,625000.0,4.0,3.0,1.94,1437226.0,Granby,Connecticut,6060.0,3000.0,2021-04-19,5,3
22789.0,for_sale,749900.0,5.0,5.0,0.75,600542.0,Westfield,Massachusetts,1085.0,3213.0,2004-02-13,43,2
98443.0,for_sale,234900.0,3.0,1.0,0.14,458744.0,Springfield,Massachusetts,1104.0,1063.0,2003-06-25,24,2
32014.0,for_sale,349000.0,3.0,2.0,2.0,289958.0,Sandisfield,Massachusetts,1255.0,1504.0,2007-04-06,65,2
8147.0,for_sale,239900.0,3.0,2.0,0.12,1660890.0,Springfield,Massachusetts,1109.0,1248.0,1992-12-10,24,2
69833.0,for_sale,299000.0,3.0,2.0,1.15,106363.0,Barkhamsted,Connecticut,6063.0,1440.0,1992-06-24,56,3
10556.0,for_sale,339900.0,3.0,3.0,1.8,822524.0,Canton,Connecticut,6019.0,1960.0,2013-08-26,66,3
22700.0,for_sale,223500.0,4.0,1.0,0.1,1138124.0,Springfield,Massachusetts,1109.0,1848.0,1996-04-22,24,2
10571.0,for_sale,365000.0,3.0,3.0,0.69,794969.0,Granby,Connecticut,6035.0,1164.0,2005-08-03,5,3
53016.0,for_sale,394900.0,3.0,4.0,0.44,1446658.0,Longmeadow,Massachusetts,1106.0,2025.0,2005-05-13,33,2
22637.0,for_sale,324900.0,4.0,4.0,0.37,16043.0,Westfield,Massachusetts,1085.0,2160.0,1991-08-30,43,2
51868.0,for_sale,399700.0,4.0,2.0,0.59,1119322.0,Suffield,Connecticut,6078.0,2091.0,2004-08-26,59,3
37775.0,for_sale,289900.0,3.0,2.0,0.46,68643.0,Enfield,Connecticut,6082.0,1236.0,2019-01-15,36,3
94452.0,for_sale,519900.0,4.0,3.0,0.79,237745.0,Suffield,Connecticut,6078.0,2491.0,1995-10-31,59,3
58796.0,for_sale,329000.0,3.0,2.0,0.5,438466.0,Westfield,Massachusetts,1085.0,1688.0,2004-07-09,43,2
